user,date,tweet
SayMamaKay,2022-12-15 08:19:50+00:00,@Zanzee_zee @bigbabyleefah I've been using Union bank since 2012 with almost no issues. Started using UBA last year and zero issues too. The only issue I've had with union bank was a failed POS transaction that took weeks to resolve.
Nayvadia,2022-12-15 08:19:41+00:00,"@abdulsalamiluk1 @Sommyprints @kelvinho_deebo @SaharaReporters Only 30 percent of people having bank accounts do transaction above 10000 a day, they will charge you 50 naira for every 10k how many years will it take to accumulate to 89 tr. what year did they start to charge stamp duty?"
AxisBankSupport,2022-12-15 08:18:51+00:00,"@shirsath008 executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
abdulsalamiluk1,2022-12-15 08:17:42+00:00,"@Sommyprints @Nayvadia @kelvinho_deebo @SaharaReporters Bank charges me 150 for 3 transaction as stamp duty just in a day, where some of ogas do up to 20 transaction in a day, talk of companies when paying workers, is like you are only reading paper, you didn't use ur head to do analysis"
soolasodiq_5913,2022-12-15 08:17:24+00:00,"@kudahelp_ng @Samwhyt2 Why is it always take you this rubbish bank to reply ,when it an transaction issue ,you will just debited person money and you will find it difficult to refund pe re son money ,make nigeria sha wise with them sha"
peachyxbts,2022-12-15 08:11:59+00:00,@yyooniv oh nooo wait im so confused! how do you know if your transaction went through or not or if you’re getting a refund? o: if you know! and i used pp as well though 😭 it doesn’t show on my pp but it shows on my bank so im confused 😫
aeo2009,2022-12-15 08:08:35+00:00,@chippercashapp Chipper refund me or process my transaction it been days now. Because I complained about you holding my money I woke up this morning to try login my account you changed my pin and I can’t even reset it. I regret using your bank
peachyxbts,2022-12-15 08:07:53+00:00,wait anyone who has bought a signed txt album can u help me?! i bought the album but didn’t get a confirmation code or anything?! and it’s not showing up on my email but my transaction went through in my bank??? im conFUSED PLEASE HELP
TelkomKenya,2022-12-15 08:06:03+00:00,@oduyasteve As advised the bank will be able to assist with the issue since we don't have visibility of the transaction. Thanks. ^eS
abdulsalamiluk1,2022-12-15 08:03:17+00:00,"@akwatiwaraki @valentinozy @dan_7777 @SaharaReporters Some people do over 20 transaction in a day, just one person, and in each one they will remove that stamp duty, bank charge me 150 for 3 transaction as stamp duty just in a day"
UberINSupport,2022-12-15 08:03:09+00:00,"@Ramanuj64789045 Hi Ramanuj, in order to understand the issue in detail, it would be great if you can share a screenshot of the successful transaction reflecting the transaction status and transaction ID. Please note that text messages do not count as bank statements. Awaiting your response."
dr_amit_yadav,2022-12-15 08:01:44+00:00,@Lazy_Pay @RBLBankCares didn't get cashback for transaction on my rbl bank lazypay card new issued by rbl bank @rblbank
AxisBankSupport,2022-12-15 07:55:50+00:00,"@harshadM007 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
myumbbank,2022-12-15 07:52:46+00:00,"Do more your way with the GhanaPay App. 

Send and receive money at zero transaction fees, pay bills, buy airtime and data, transfer money in and out of your bank account and so much more. 

A thread https://t.co/Y59Kxqb53u"
JasperWilkinson,2022-12-15 07:52:07+00:00,@UberEats I ordered meat platter for two (myself and my partner) and the meat platter never arrived. Please help me I don’t understand. Do I dispute the transaction with my bank or does Uber Support actually reply? https://t.co/xXnsJCt7l2
vj_collections,2022-12-15 07:51:56+00:00,"@UBAGroup I made a transaction yesterday to another bank and I've been debited but the other account hasn't been credited since yesterday. Contacted your customer care to no avail even Leo, 😒😒. Please it's very important"
jaywizfc,2022-12-15 07:51:15+00:00,@Eriksen_Folks @Bonabee_c @instablog9ja In everything including banking .. this bank transfers take longer there because there is a team trying to confirm your transaction is not fraudulent
feeyah_m,2022-12-15 07:51:04+00:00,Dear @fidelitybankplc please update my account as I could not perform any transaction for weeks. I have gone to the bank and did the needful but still to no avail.
Aikayibe,2022-12-15 07:44:52+00:00,"@myaccessbank Dear Access Bank, it is now 6 months and 2 weeks since the failed POS transaction i reported. I was asked to exercise patience since then. Can someone please tell me what is happening? How long should it take to resolve a failed POS transaction?"
AxisBankSupport,2022-12-15 07:42:13+00:00,"@Rishabh33631740 will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
AlbertW70626877,2022-12-15 07:41:46+00:00,@actor_vi @ImoPunter Each bank has a customer care line contact the customer care number of your various bank. Just tell them you want to confirm a transaction you initiated that it hasn’t dropped yet and Dey will look into it
Olusolaolaniyi6,2022-12-15 07:38:40+00:00,"@kudahelp_ng @joinkuda Transaction Details Name: MFY / ToomaIQ LTD-Olu Amount: 2,850.00 Paid On: 13 DECEMBER at 05:39 PM Payment Method: Outward Transfer To: Wema Bank Fee: 0 Description: bill Category: Transfer Session ID: 090267221213221139629005915567

You promised to reverse"
mamamia10012,2022-12-15 07:35:43+00:00,@anotherday_down @AndyB2708 If no receipt you could try a screenshot of your bank transaction (assuming you paid on card)
BUHREEN1,2022-12-15 07:34:04+00:00,"@Brodricks4 @instablog9ja U.S interbank transfer (domestic transaction) takes about 24hrs and with same bank takes fewer.. that’s why they all use Cash App, Venmo, PayPal and the rest or rather check"
KcAkoma,2022-12-15 07:32:48+00:00,"@hoylumeeday @OyekunleAyobam1 @Bonabee_c @instablog9ja Tell them that you can request for a new card in less than a week without ever stepping foot in the bank. 
There's hardly ever a case of failed transaction. And you can call and request for a reversal if you make a wrong transaction in seconds"
AxisBankSupport,2022-12-15 07:30:51+00:00,"@PriyaChadha22 will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTXwG7 (2/2)"
Blezybest,2022-12-15 07:30:36+00:00,"Make this GT Bank no make me go run 3 transfers for a single transaction like dis.

Devilish bank."
worldgreatestJ,2022-12-15 07:28:39+00:00,"Na hypertension go kee all of una for @myaccessbank ,
Na now una mumu dey send me debit alert of transaction wen I do 4 days ago 🤦‍♂️🤦‍♂️🤦‍♂️
My mind be don fly comot. 
God punish all of u .
Incompetent bank"
iaqoob,2022-12-15 07:27:48+00:00,@bibzyCarter @AgboolaMovich .. while I disputed a transaction on my US card and I got credited the full (large) amount while on the phone with the bank representative. Every system has its strengths and weaknesses but I would rather the one that disappoints me less
MYHongLeong,2022-12-15 07:25:05+00:00,"@nrjihannn Thank you for your reply.

If the transaction is stuck at ""Sent to Bank"" or ""In Process at Bank"" status, please check to see if the account has been debited."
AxisBankSupport,2022-12-15 07:24:41+00:00,"@srijujyothi transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
iaqoob,2022-12-15 07:24:02+00:00,"@bibzyCarter @AgboolaMovich I have cashed a 3rd party cheque by snapping a picture from my US bank app. A Nigerian bank I use is yet to resolve a failed transaction of some chicken change getting to 4 months now,"
ayobamidele_aa,2022-12-15 07:22:56+00:00,"First bank pls can you make it a habit to send alerts on the day a transaction is carried out?? You people should pity me, I don't want to have high BP"
airtelbank,2022-12-15 07:22:30+00:00,"@NJJN09 Hi! We regret the inconvenience caused. We request you to share the transaction details (date, time, and transaction ID) along with your Airtel Money Wallet/Airtel Payments Bank Saving account number via DM to assist you further.  -NY
  https://t.co/P982uaMbW3"
MCBBankPk,2022-12-15 07:19:59+00:00,"Make The Most Of Every Trip!

Now MCB Bank Visa Cardholders can avail an amazing 15% discount on travel packages for Dubai (UAE), booked through AEG

MCB Visa Credit Cardholders can request for an installment plan of transaction amount at 0% markup for up to 12 months

T&amp;Cs Apply https://t.co/5yOc2hTaJg"
sainsburys,2022-12-15 07:15:51+00:00,"@chrisscribbles Hi there Chris, a colleague instore can help you with this. They can use a bank statement, reflecting this transaction, as proof of purchase. BrianH"
yogs02,2022-12-15 07:09:16+00:00,@AmazonHelp Do you understand English???? Or you don’t have common senses to understand query. I said transaction got failed money not deducted but my money stuck in wallet and not able to transfer to bank as well. Hope this is crystal clear and understandable English
10xshubhambapna,2022-12-15 07:08:27+00:00,"Divestment IDBI Bank: Govt. you can extend the deadline to submit EoI

The deadline for the presentation of expressions of interest (EoI) by the interested parties for IDBI Bank It is likely to be extended as the lender’s transaction adviser requested an https://t.co/XgZKdLey3H"
AxisBankSupport,2022-12-15 07:07:06+00:00,"@Sanjeevirajluu executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
DhondgeDnynoba,2022-12-15 07:05:25+00:00,"@MHgraminbank hi sir mera account maharashtra gramin bank me hai aur me mgb mobile banking app use karta hun aur mera transaction nhi ho rha hai account frozen bol rha hai plzz solve

Account number:80077546169
Name: sidheshwar dnynoba dhondge https://t.co/we1CfQhOHX"
eqsnews_int,2022-12-15 07:05:10+00:00,Nordea Bank Abp: Transaction in Own Shares https://t.co/TudMom58d6
AxisBankSupport,2022-12-15 07:04:03+00:00,"@vbirla transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
HDFCBank_Cares,2022-12-15 07:03:44+00:00,"@NitendrakumarR HDFC Bank account &amp; step wise screenshots from transaction start page till error page to take it up with concerned unit &amp; resolve the matter quickly. -Ajay, Service Manager"
DrCardioTAR,2022-12-15 07:03:02+00:00,"@OYO4U Its a lie dude, have already checked with bank. There is no transaction done by you guys. Stop bluffing people. You provide me the transaction details including the bank account in which u have transferred, date and time etc.. I can show you my whole transaction history."
CERTlFIED_LONER,2022-12-15 07:01:06+00:00,@instablog9ja If you send money via US bank it take at least 3 days for the person the receive cos Thier banks need 3 working days to process the transaction unlike Nigerian banks 2 sec person don see money
AxisBankSupport,2022-12-15 06:57:37+00:00,"@ammar78652 process, our executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
judgek1963,2022-12-15 06:52:33+00:00,"@SkyNewsAust Anyone else noticed another inflation causing time bomb, Surcharges on all bank card payments. 30c a transaction is what I have been seeing."
eskimo2708,2022-12-15 06:50:32+00:00,@hendygolf @JEChalmers Yep are service NsW allowed to charge a card transaction fee. Surely governments should be exempt from bank processing fees. Highway robbery
TriumphChuks7,2022-12-15 06:47:16+00:00,"@instablog9ja Why didn't he talk about the bad network, You may have to wait up to 2 hours just to confirm a Transfer, Cashless Policy next year will really be headache

Or the fact that Bank takes 7 - 14 days just to revert a failed transaction 😒"
fashionistaOla,2022-12-15 06:47:11+00:00,"@UBAGroup Una dey dash 2k when I did. transaction last night and was debited but didn’t get it in other bank. 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡Reverse back my 6,000 or una see craze"
AxisBankSupport,2022-12-15 06:47:04+00:00,"@Atman_00 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
AxisBankSupport,2022-12-15 06:45:56+00:00,"@KShanibu transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
AxisBankSupport,2022-12-15 06:37:48+00:00,"@Abhimananyu transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
AxisBankSupport,2022-12-15 06:34:39+00:00,"@DivyaKerketta2 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
AxisBankSupport,2022-12-15 06:33:17+00:00,"@abishekbracing transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
TelkomKenya,2022-12-15 06:32:52+00:00,@oduyasteve As advised the bank will be able to assist with the issue since we don't have visibility of the transaction. Thanks. ^eS
AxisBankSupport,2022-12-15 06:32:21+00:00,"@simar_vansal any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
iNihar_Ranjan,2022-12-15 06:27:28+00:00,"@PMOIndia @BJP4India plz check with this bank, transaction is successful from sender’s end and they are not providing the refund. Kindly work closely and gather some insights in order to proceed further from @FiCares @Bank_on_Fi"
AxisBankSupport,2022-12-15 06:25:07+00:00,"@ShyamGame3 executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTXwG7 (2/2)"
DayakDaily,2022-12-15 06:22:46+00:00,DAP man hopes MOF comes up with new policies to address unauthorised bank transaction cases - https://t.co/wsNNgZl5mm https://t.co/ORzUGJivvP
SoumyajitRout7,2022-12-15 06:22:17+00:00,"@UPI_NPCI 14th December ko maine 1041 ki transaction ki, Paise mere account se debit ho gya per merchant ki account main credit nahni hua hee , REF no-234841285917 ,Bank of India 
PLEASE help me 🥺🙏"
HDFCBank_Cares,2022-12-15 06:19:22+00:00,"@iamparchuri Hi Ramesh, we sincerely regret the inconvenience. 

We would like to inform you that, the both referred UPI transaction has been successfully processed at Bank's end.

However, if the beneficiary/merchant denies receipt of payment in their account, kindly write to us at"
himanshu0290,2022-12-15 06:18:47+00:00,@HDFC_Bank i have taken credit card facility from your bank but after approval of my card card got dispatched and i got mail regarding transaction block due to address mis match with hdfc records and documents. As requested i have submitted document to nearest branch on 3 Dec 1/2
danspena,2022-12-15 06:17:00+00:00,"FRM MENTEE: This farmer took time but never gave up+now closed deal-I had no bis knowledge,was soft which took time 2 get over,but persevered+now have multiple deals in pipeline.Fired 1st law firm mid-transaction-1st bank dropped out day of closing+we still closed (DSP:WTF-GREAT)"
PuriAmanpreet,2022-12-15 06:16:56+00:00,hi everyone NEVER EVER  apply SBI credit card 1 of the chor bank who charged you twise for Single transaction and even after 10 month still they denied to refund #sbicreditcard #sbibank
airindiain,2022-12-15 06:16:17+00:00,"@Dhruvmay Dear Mr. Patel, we truly regret the trouble. The transaction details which was sent by you stands failed. Usually, such failed transactions gets auto credited to the source account. We request you to please get in touch with the concerned bank for further assistance."
iNihar_Ranjan,2022-12-15 06:13:46+00:00,"Hi @Bank_on_Fi the amount of Rs. 120 has already been transferred, transaction reference no. 234811707562, however, your customer care team is not helping and amount not credited yet. @RBI plz action strict action against the bank. @FiCares @PMOIndia @nsitharaman"
PhateemahOA,2022-12-15 06:13:27+00:00,@jivaskaofficial Ouch! Sorry. Is there a way they bank can help? Maybe trace the account or even reverse the transaction. No be small money o.
_laurao__,2022-12-15 06:12:41+00:00,"@kudahelp_ng @Babsogundeyi 
The add money feature on the app obviously doesn’t work because tell me why a transaction that was made over the counter through your partner bank has taken over a week to reflect in my Kuda account. Sent emails, sent dms,called.. no response"
santosh_MHAM,2022-12-15 06:12:04+00:00,"@ITExams_website
I just bought 1 exam product .
My concern is ,
1) why my transaction is completed without OTP ?
This is a BIG risk .
So I shared my Feedback with Bank for same ."
Nkwokebekenneth,2022-12-15 06:08:07+00:00,"@ZenithBank I tried to transfer 20,000 to Sunday bassey on 14/12/2022,it showed error,then I tried with my other bank and it went through....later same day I got debited on my acct for 20000,I need to know if this transaction was successful
Acct:2008491484
Name:kenneth nkwokebe"
GodsIdiotAbroad,2022-12-15 05:59:26+00:00,I wonder how many transactions @WesternUnion puts on ‘hold’ after taking the💰 from your bank &amp; just let it sit collecting interest b4 they decide 2 reject or complete the transaction days later -Hmmm. Lets sue them and find out.  I bet it’s thousands/day and MILLIONS of $$
codeforstacks,2022-12-15 05:58:44+00:00,"@gisforgirard @patio11 The bank that issued the card and approved the transaction should be responsible for it 

Either that or a neutral third party. Why would a bank rule against themselves or their customer when they can rule against a merchant they have no relationship with"
Aisha84620399,2022-12-15 05:58:18+00:00,"@access_more @access_more you are the worst bank ever, that's what other banks wont do, I complained about a transaction since yesterday  which I was debited for, I even called your help line,all I kept hearing was your machine playing auto advert for almost an 1hrs."
AxisBankSupport,2022-12-15 05:57:00+00:00,"@Gully_Buoy never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
virtual_alive,2022-12-15 05:56:50+00:00,"@Paytm transaction got canceled, paid from kotak bank and you guys refunded the amount to some other bank. How to reach customer care. No option on paytm app and chatbot is with limited option. Afraid to do any future paytm transactions."
blvckrosedying,2022-12-15 05:52:27+00:00,@pxyt0nz imma turn off my bank transaction notos bc i do not wanna see it bestie https://t.co/gFNpyGalZx
BAKLetsMoveon1,2022-12-15 05:50:35+00:00,@Rajesh_Magow @moneycontrolcom Your company to my mobile number 8801180212 and asked me check with my bank officer that transaction got failed from my banker side. I have a simple question? When the transaction failed from your companies bank end how can I check with my bank. By this I can say u r cheaters.
kilonzi_mutinda,2022-12-15 05:50:16+00:00,@Safaricom_Care I have been patient for long what could be the issue with your merchant NOT willing to reverse the transaction.The bank has been operational.......
beingsvidyarthi,2022-12-15 05:49:08+00:00,@Paytm @PaytmBank @paytmbankcare I’m unable to open my bank account or do any transaction from last 2 days. https://t.co/o59vQLpf8e
fidelitybankplc,2022-12-15 05:48:37+00:00,"@Ollyray01 Hello @Ollyray01. Thank you for contacting Fidelity Bank. Our sincere apologies for the inconveniences this might have caused. Kindly avail us your account number, amount and transaction date via DM to enable us assist you further.  #FidelityCares"
SumHas,2022-12-15 05:47:02+00:00,"Most of the Sind Bank ATMs are programmed to give you an amount not more than 5000 to other bank cards. It means the more amount you need to withdraw, the more you'll be charged on every 5000 transaction.
What a clever way to earn and deceive. 

Jiye Bhutto."
SoumyajitRout7,2022-12-15 05:37:52+00:00,"@NPCI_NPCI 14th December ko maine 1041 ki transaction ki, Paise mere account se debit ho gya per merchant ki account main credit nahni hua hee , REF no-234841285917 ,Bank of India 
PLEASE help me 🥺🙏"
HDFCBank_Cares,2022-12-15 05:33:10+00:00,"@akskuswaha Hi Anil, we sincerely regret the inconvenience.

We would like to inform you that, the referred UPI transaction has been successfully processed at Bank's end.

However, if the beneficiary/merchant denies receipt of payment in their account, kindly write to us at"
AxisBankSupport,2022-12-15 05:31:44+00:00,"@DaveHardik265 financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
intofangirling,2022-12-15 05:30:21+00:00,"@raikanntopeni May binubudol po kasi yung account until now, in contact po ako sa taong binubudol ng Olympinks, i asked po kung pwedeng kunin bank details ng scammer. Binigay naman pero di ko din magamit kasi hindi naman daw sa bank na yan ang transaction namin unless ma scam din tong Cristel https://t.co/2wRrR2Gx3G"
MdNaush81110182,2022-12-15 05:25:14+00:00,@flipkartsupport There is an issue of the pay later system in your Flipkart.  There is no issue with our bank transaction.
ginoya_ravi,2022-12-15 05:22:13+00:00,"@AxisBankSupport @AxisBank 
People plz don't take axis Bank card even if they are providing lifetime free. Bz if any fraud transaction will do in your card without share OTP, then axis Bank will never return your money and you have to loss money. I faced the same issue."
AxisBankSupport,2022-12-15 05:21:54+00:00,"@ajitkumar0505 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
AransiolaAwe,2022-12-15 05:21:43+00:00,"@IkejaElectric  I noticed most times I did transaction of 10k and it failed my money will not be refunded the bank will claim the Ikeja electric said it was successful from their end even if end of the day report shows the response of R, I will not get value and the money as well"
AxisBankSupport,2022-12-15 05:17:00+00:00,"@vinayku58661095 financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
PayUindiaCare,2022-12-15 05:16:20+00:00,"@rishavk58865281 Hi! As checked, transaction via PayU id 16309755809 (Bank reference number 233316480999) is refunded by the the merchant in 2 partial payments on 01/12/2022 as shared below.   https://t.co/M8R5hZjNEm"
ecobank_nigeria,2022-12-15 05:01:52+00:00,"@AnyetiDas Hello, we acknowledge your tweet and our profound apologies for any inconvenience experienced with our Bank. Kindly be informed that review on your account shows that the claimed transaction was successful to the beneficiary's account. Thank you."
Mukesh882430,2022-12-15 05:00:53+00:00,@bankofbaroda Sir ap ki Bank se aeps transaction to hoti hi nhi he @BankofBarodaCEO
AxisBankSupport,2022-12-15 04:54:48+00:00,"@AJAYKUM62769305 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
AxisBankSupport,2022-12-15 04:52:29+00:00,"@vasanthan_vk transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
Faizan50487377,2022-12-15 04:49:57+00:00,@CitiUAE reported fraudlent transaction for citi bank credit card and no action taken yet. They open the case and close clear the transaction. Then suddenly it appears in my statement. Now again they are going to investigate.
DrewElizabeth,2022-12-15 04:48:41+00:00,"@dsw_us keeps pinging my account 3 to 5 EVERY DAY for the same one time purchase I made over two weeks ago. My account does get refunded later for each transaction because it’s considered ‘pending’, I still have hundreds of dollars pulled from bank every day. Such a joke! #DSW"
AxisBankSupport,2022-12-15 04:39:08+00:00,"@HMIRAJKAR transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
hashtag043927,2022-12-15 04:32:52+00:00,"I finally got my card todayyyy yayyy, the bank had fucked up and they gave me a one month waive on transaction fees kekekeke"
makaanfinance11,2022-12-15 04:30:01+00:00,SBI Card  State Bank of India  Please see this how UPI transaction initiated whereas i do not have any Credit  card  from SBI https://t.co/tCetzWeBAX
Adebola_belle,2022-12-15 04:24:47+00:00,"@kudahelp_ng Good morning.  We made a transaction  to access bank on the 9th of December.  The money was deducted, the other account has not been credited till now and no reversal."
gaurav22maratha,2022-12-15 04:24:25+00:00,"@HDFC_Bank 
Plz check again cash is not withdraw and check camera of ATM
This is proof transaction Declined https://t.co/iRTQDpbBEt https://t.co/LyLbGgZQl8"
Michaelamg01,2022-12-15 04:21:24+00:00,"I regret saving my money in the bank. How on earth can my account balance go from 53,000 to -28,000. No information whatsoever concerning the transaction and this got me stranded in Lagos Yesterday.  I would however still appreciate a solution.
https://t.co/OwjJMjYokg"
AndyCR_King,2022-12-15 04:20:52+00:00,"@AMERICANOBLONDE The craziest thing is they have to rate you in order for you to get the money 😭 and then if they don’t, you have to wait 3 days until the transaction is finished and then you have to wait even more time for the money to be transferred to your bank 🙄"
ibdotxyz,2022-12-15 04:15:30+00:00,"Dear Iron Bank Community: To increase operational efficiencies, we will bridge our treasury IB tokens from Fantom to Optimism at 4pm UTC +8 on Dec 16. The transaction links will be shared in the thread below once executed."
syahirah_mohd,2022-12-15 03:48:08+00:00,"Aku pernah hilang duit almost RM300 lebih dekat cimb. Transaction for netflix. Pukul 3pagi . Dulu memula nak langgan netflix kena save kad bank.

Esoknya g cimb buat report. Dia bg tempoh 60-90 hari camtu utk dpt balik sbb duit masih floating.

Skrg pki tng je sng. https://t.co/ADPOLIwuO5"
mukesh_awesome,2022-12-15 03:39:11+00:00,"@Paytm On the night of 12th, I had a issue regarding withdraw of money from SBI ATM with my Paytm Payment Bank Debit Card. Money is lost from my account but, I got no money from Machine. The ATM machine showed TimeOut in that transaction. @TheOfficialSBI @SBICard_Connect https://t.co/9Ueh0zkqae"
davespana_,2022-12-15 03:34:44+00:00,"2/2 was the center of the international financial system, and the pound served as the reserve currency for the whole world. Wardley-Kershaw &amp; Schenk-Hoppé (2022) asserted that transaction costs were significantly reduced once the Bank of England was founded in 1694."
kpbegeekin,2022-12-15 03:28:52+00:00,@sfghoulie report 2 bank n tell em u aint make that transaction unless it’s nun major
WillamKante1,2022-12-15 03:16:24+00:00,@Cryptovenus__ @Zebec_HQ Zebec has a free fiduciary on-ramp and off-ramp via ACH transfer. Does this mean that users can transfer to their regular bank accounts without paying a fee? How have you managed to provide a secure transaction system with non-decentralized trading systems?
Greyhair_01,2022-12-15 03:15:19+00:00,@Cryptovenus__ @Zebec_HQ Zebec has a free fiduciary on-ramp and off-ramp via ACH transfer. Does this mean that users can transfer to their regular bank accounts without paying a fee? How have you managed to provide a secure transaction system with non-decentralized trading systems?
opsmatters_uk,2022-12-15 03:04:02+00:00,"The latest update for #Grafana includes ""How KCB Bank Uganda greatly improved transaction service #monitoring with Grafana"" and ""Grafana releases: New 2023 release schedule"".
 
#dashboards #devops https://t.co/RjuR2C3qYM"
e_cuteycharles,2022-12-15 03:03:07+00:00,@ZenithBank Worse bank ever. A bank that can't provide receipts of a claimed successful transaction...is that one a bank...???
AxisBankSupport,2022-12-15 02:38:57+00:00,"@Sumi_Goswami_YT transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
Amarachu1,2022-12-15 02:32:59+00:00,@cenbank this is one of the major issue we are going to face when you use your card to make payment and the transaction will not go but bank will still debit you and when you go inside the bank to report nothing will be done.
cosmic_railwayy,2022-12-15 02:11:23+00:00,"@Oh_Isha At this age, she received &amp; donated all the awards/money whatever she received from public speaking..... 11yrs kid ka to bank a/c bhi minor hote h🙄🙄 kuch bhi transaction karne k pehle guardian a/c holder ka permission lagta h.... And twt kar rhe h iPhone se ? https://t.co/xPH59yNOAL"
e_suvidha1,2022-12-15 02:11:22+00:00,"@rkmishra011 @ceo_csc @sanjaykrakesh @CSCegov_ @adarsh2401 @pnbindia @TheOfficialSBI @MyIndianBank @BankofIndia_IN @bankofbaroda @UCOBankOfficial Dear sir,

I am doing transaction through digital seva portal and digipay both, I want BC point of (Bank of India) @BankofIndia_IN . Please help.🙏

CSC ID: 654455420010"
Paytmcare,2022-12-15 02:04:15+00:00,"@AwesomeazingL Hi, since Paytm is acting only as the payment service provider for this transaction, we have raised a complaint with the merchant's Yes Bank with reference to your query. The merchant's bank may take upto 15 days to accept this request. (1/2)"
paytmbankcare,2022-12-15 01:58:45+00:00,"@VivekChawla2828 Hi Vicky, the transaction of Rs. 3500 for UPI reference number 23XXXXX99 was successfully processed. We request you to connect with your HDFC Bank to proceed with the reversal formalities. Moreover, avoid sharing your personal details on public platform, best is to DM us. Thanks! https://t.co/BEb65hc2Id"
nagomez__,2022-12-15 01:47:09+00:00,Bat may bayad online transaction sa security bank ang bastos naman ng ugali niyo bpi numbawan https://t.co/WAWyScW49D
Ground_Nature,2022-12-15 01:46:12+00:00,"@SenateCA Add Control bank/digital acct by Central Bank/Treasury/Individual at Bank Counter for the setting online limit payment/fund transfer at main. Prevent SCAM/unauthorized transaction by illegal hacker.
Black listed/insolvency be monitor by limit.
0 at unknown acct/illegal business"
Ground_Nature,2022-12-15 01:43:40+00:00,"@SenateCA Add Control bank/digital acct by Central Bank/Treasury/Individual at Bank Counter for the setting online limit payment/fund transfer at main control to prevent SCAM/unauthorized transaction by illegal hacker.
Those black listed/insolvency be monitor by limit.
0 at unknown acct."
neemsiwak0ti,2022-12-15 01:30:45+00:00,@Sadiksha_karki_ Connect ips बाट पैसा पठाएको अथवा missmatch भएको कारोबारको पूर्ण जिम्मेवारी connect ips ले लिन पर्ने हुन्छ भने बैंकमा रकम जम्मा गरेको जिम्मेवार बैंक हुन पर्दछ । Inter bank transaction को जिम्मा लिएको connect ips ले यस्तो प्रकारको गैर जिम्मेवारी कुरा गर्न मिल्दैन ।
